index,ACC_DATE,COUNTY_DESC,COUNT_post,day_of_year,COUNT_pre,percentage_of_pre_covid,Day_of_Year,Year,percentage_of_pre_covid_smooth
40603,2020-03-01,Allegany,1,61,14.128440366972477,7.077922077922078,61,2020,
40604,2020-03-01,Anne Arundel,22,61,14.128440366972477,155.71428571428572,61,2020,
40605,2020-03-01,Baltimore,59,61,14.128440366972477,417.59740259740255,61,2020,
40606,2020-03-01,Baltimore City,43,61,14.128440366972477,304.35064935064935,61,2020,
40607,2020-03-01,Calvert,2,61,14.128440366972477,14.155844155844155,61,2020,
40608,2020-03-01,Caroline,1,61,14.128440366972477,7.077922077922078,61,2020,
40609,2020-03-01,Carroll,1,61,14.128440366972477,7.077922077922078,61,2020,
40610,2020-03-01,Cecil,2,61,14.128440366972477,14.155844155844155,61,2020,
40611,2020-03-01,Charles,2,61,14.128440366972477,14.155844155844155,61,2020,
40612,2020-03-01,Frederick,9,61,14.128440366972477,63.701298701298704,61,2020,
40613,2020-03-01,Garrett,1,61,14.128440366972477,7.077922077922078,61,2020,
40614,2020-03-01,Harford,11,61,14.128440366972477,77.85714285714286,61,2020,
40615,2020-03-01,Howard,8,61,14.128440366972477,56.62337662337662,61,2020,
40616,2020-03-01,Montgomery,23,61,14.128440366972477,162.7922077922078,61,2020,
40617,2020-03-01,Prince Georges,47,61,14.128440366972477,332.6623376623377,61,2020,
40618,2020-03-01,Queen Annes,1,61,14.128440366972477,7.077922077922078,61,2020,
40619,2020-03-01,Somerset,2,61,14.128440366972477,14.155844155844155,61,2020,
40620,2020-03-01,St. Marys,3,61,14.128440366972477,21.233766233766236,61,2020,
40621,2020-03-01,Talbot,1,61,14.128440366972477,7.077922077922078,61,2020,
40622,2020-03-01,Washington,5,61,14.128440366972477,35.3896103896104,61,2020,
40623,2020-03-01,Wicomico,4,61,14.128440366972477,28.31168831168831,61,2020,
40624,2020-03-01,Worcester,3,61,14.128440366972477,21.233766233766236,61,2020,
40625,2020-03-02,Allegany,6,62,14.58095238095238,41.149575440888306,62,2020,
40626,2020-03-02,Anne Arundel,25,62,14.58095238095238,171.45656433703462,62,2020,
40627,2020-03-02,Baltimore,71,62,14.58095238095238,486.93664271717836,62,2020,
40628,2020-03-02,Baltimore City,41,62,14.58095238095238,281.1887655127368,62,2020,
40629,2020-03-02,Calvert,4,62,14.58095238095238,27.433050293925536,62,2020,
40630,2020-03-02,Carroll,7,62,14.58095238095238,48.00783801436969,62,2020,
40631,2020-03-02,Cecil,5,62,14.58095238095238,34.29131286740692,62,2020,
40632,2020-03-02,Charles,6,62,14.58095238095238,41.149575440888306,62,2020,96.93905887276235
40633,2020-03-02,Dorchester,2,62,14.58095238095238,13.716525146962768,62,2020,97.16034564173036
40634,2020-03-02,Frederick,10,62,14.58095238095238,68.58262573481385,62,2020,94.25595697574796
40635,2020-03-02,Garrett,1,62,14.58095238095238,6.858262573481384,62,2020,80.56465230828393
40636,2020-03-02,Harford,5,62,14.58095238095238,34.29131286740692,62,2020,71.56267442550917
40637,2020-03-02,Howard,11,62,14.58095238095238,75.44088830829523,62,2020,73.60550923059087
40638,2020-03-02,Kent,1,62,14.58095238095238,6.858262573481384,62,2020,73.59818724710952
40639,2020-03-02,Montgomery,37,62,14.58095238095238,253.75571521881125,62,2020,81.82078035180582
40640,2020-03-02,Prince Georges,66,62,14.58095238095238,452.6453298497714,62,2020,96.43709654160342
40641,2020-03-02,Queen Annes,2,62,14.58095238095238,13.716525146962768,62,2020,96.42245257464067
40642,2020-03-02,Somerset,1,62,14.58095238095238,6.858262573481384,62,2020,94.52768470371345
40643,2020-03-02,St. Marys,7,62,14.58095238095238,48.00783801436969,62,2020,95.89201523492837
40644,2020-03-02,Talbot,1,62,14.58095238095238,6.858262573481384,62,2020,93.52538589213965
40645,2020-03-02,Washington,4,62,14.58095238095238,27.433050293925536,62,2020,92.55237501449128
40646,2020-03-02,Wicomico,7,62,14.58095238095238,48.00783801436969,62,2020,88.72622935523002
40647,2020-03-02,Worcester,4,62,14.58095238095238,27.433050293925536,62,2020,78.55191977628296
40648,2020-03-03,Allegany,2,63,13.30841121495327,15.02808988764045,63,2020,78.81692536994022
40649,2020-03-03,Anne Arundel,38,63,13.30841121495327,285.53370786516854,63,2020,87.86285416025103
40650,2020-03-03,Baltimore,68,63,13.30841121495327,510.9550561797753,63,2020,104.18689715845133
40651,2020-03-03,Baltimore City,47,63,13.30841121495327,353.16011235955057,63,2020,115.72297016783894
40652,2020-03-03,Calvert,4,63,13.30841121495327,30.0561797752809,63,2020,115.54518914736128
40653,2020-03-03,Carroll,9,63,13.30841121495327,67.62640449438202,63,2020,116.85567968678443
40654,2020-03-03,Cecil,3,63,13.30841121495327,22.542134831460675,63,2020,116.89929197337423
40655,2020-03-03,Charles,7,63,13.30841121495327,52.59831460674157,63,2020,117.28091661223603
40656,2020-03-03,Dorchester,1,63,13.30841121495327,7.514044943820225,63,2020,111.81616596579553
40657,2020-03-03,Frederick,14,63,13.30841121495327,105.19662921348313,63,2020,99.0914988490057
40658,2020-03-03,Harford,11,63,13.30841121495327,82.65449438202246,63,2020,92.47368981131521
40659,2020-03-03,Howard,14,63,13.30841121495327,105.19662921348313,63,2020,95.0658091086338
40660,2020-03-03,Montgomery,36,63,13.30841121495327,270.50561797752806,63,2020,102.48240177407243
40661,2020-03-03,Prince Georges,52,63,13.30841121495327,390.7303370786517,63,2020,114.36370258111391
40662,2020-03-03,Somerset,1,63,13.30841121495327,7.514044943820225,63,2020,113.24251823121162
40663,2020-03-03,St. Marys,2,63,13.30841121495327,15.02808988764045,63,2020,113.2862370559009
40664,2020-03-03,Talbot,1,63,13.30841121495327,7.514044943820225,63,2020,111.2506176962011
40665,2020-03-03,Washington,10,63,13.30841121495327,75.14044943820225,63,2020,113.52669059169179
40666,2020-03-03,Wicomico,6,63,13.30841121495327,45.08426966292135,63,2020,113.88645581820896
40667,2020-03-03,Worcester,1,63,13.30841121495327,7.514044943820225,63,2020,111.62222770605977
40668,2020-03-04,Allegany,1,64,14.88785046728972,6.716886377903326,64,2020,111.61751516620717
40669,2020-03-04,Anne Arundel,29,64,14.88785046728972,194.78970495919648,64,2020,109.6519814908867
40670,2020-03-04,Baltimore,68,64,14.88785046728972,456.7482736974262,64,2020,109.78874628580851
40671,2020-03-04,Baltimore City,55,64,14.88785046728972,369.42875078468296,64,2020,121.64582047373253
40672,2020-03-04,Calvert,3,64,14.88785046728972,20.15065913370998,64,2020,122.08890035907348
40673,2020-03-04,Carroll,3,64,14.88785046728972,20.15065913370998,64,2020,121.16032772971815
40674,2020-03-04,Cecil,2,64,14.88785046728972,13.433772755806652,64,2020,121.37951140246233
40675,2020-03-04,Charles,10,64,14.88785046728972,67.16886377903327,64,2020,122.70403851863257
40676,2020-03-04,Dorchester,2,64,14.88785046728972,13.433772755806652,64,2020,121.55156967668047
40677,2020-03-04,Frederick,7,64,14.88785046728972,47.01820464532329,64,2020,122.2044081550604
40678,2020-03-04,Garrett,2,64,14.88785046728972,13.433772755806652,64,2020,122.15126425066595
40679,2020-03-04,Harford,6,64,14.88785046728972,40.30131826741996,64,2020,113.97685126407434
40680,2020-03-04,Howard,19,64,14.88785046728972,127.62084118016321,64,2020,101.19904409742058
40681,2020-03-04,Montgomery,52,64,14.88785046728972,349.278091650973,64,2020,101.06964340713468
40682,2020-03-04,Prince Georges,57,64,14.88785046728972,382.86252354048963,64,2020,112.82985486597497
40683,2020-03-04,Queen Annes,3,64,14.88785046728972,20.15065913370998,64,2020,111.24733002061923
40684,2020-03-04,Somerset,2,64,14.88785046728972,13.433772755806652,64,2020,110.94371795143076
40685,2020-03-04,St. Marys,5,64,14.88785046728972,33.58443188951664,64,2020,110.30992186085659
40686,2020-03-04,Talbot,2,64,14.88785046728972,13.433772755806652,64,2020,110.50724612125616
40687,2020-03-04,Washington,10,64,14.88785046728972,67.16886377903327,64,2020,109.2396539401078
40688,2020-03-04,Wicomico,6,64,14.88785046728972,40.30131826741996,64,2020,107.82788140295439
40689,2020-03-04,Worcester,1,64,14.88785046728972,6.716886377903326,64,2020,104.54522330843507
40690,2020-03-05,Allegany,1,65,14.372549019607844,6.957708049113233,65,2020,95.76029297748792
40691,2020-03-05,Anne Arundel,25,65,14.372549019607844,173.9427012278308,65,2020,88.53403844912721
40692,2020-03-05,Baltimore,60,65,14.372549019607844,417.462482946794,65,2020,102.19898638255968
40693,2020-03-05,Baltimore City,41,65,14.372549019607844,285.2660300136426,65,2020,111.20691772009307
40694,2020-03-05,Calvert,3,65,14.372549019607844,20.8731241473397,65,2020,111.65222036021039
40695,2020-03-05,Carroll,5,65,14.372549019607844,34.78854024556616,65,2020,110.30715672045586
40696,2020-03-05,Cecil,5,65,14.372549019607844,34.78854024556616,65,2020,109.96396573987734
40697,2020-03-05,Charles,4,65,14.372549019607844,27.83083219645293,65,2020,110.64119198163179
40698,2020-03-05,Dorchester,2,65,14.372549019607844,13.915416098226466,65,2020,110.88114297230922
40699,2020-03-05,Frederick,9,65,14.372549019607844,62.61937244201909,65,2020,106.47546522173664
40700,2020-03-05,Garrett,1,65,14.372549019607844,6.957708049113233,65,2020,91.48244636679287
40701,2020-03-05,Harford,6,65,14.372549019607844,41.7462482946794,65,2020,80.55969628379276
40702,2020-03-05,Howard,13,65,14.372549019607844,90.45020463847203,65,2020,82.9030144672848
40703,2020-03-05,Montgomery,23,65,14.372549019607844,160.02728512960437,65,2020,87.56556866714797
40704,2020-03-05,Prince Georges,56,65,14.372549019607844,389.63165075034107,65,2020,100.10549793363245
40705,2020-03-05,Queen Annes,1,65,14.372549019607844,6.957708049113233,65,2020,98.09845940930178
40706,2020-03-05,St. Marys,6,65,14.372549019607844,41.7462482946794,65,2020,99.04220859393087
40707,2020-03-05,Talbot,2,65,14.372549019607844,13.915416098226466,65,2020,97.93878230902764
40708,2020-03-05,Washington,3,65,14.372549019607844,20.8731241473397,65,2020,98.18676068874541
40709,2020-03-05,Wicomico,5,65,14.372549019607844,34.78854024556616,65,2020,98.00300142135029
40710,2020-03-05,Worcester,1,65,14.372549019607844,6.957708049113233,65,2020,93.98089698364862
40711,2020-03-06,Allegany,2,66,13.790476190476191,14.502762430939226,66,2020,82.82171934298081
40712,2020-03-06,Anne Arundel,44,66,13.790476190476191,319.060773480663,66,2020,80.6949943409866
